Date,Symbol,Sector,Close,Open,High,Low,Volume,Turnover_Cr,Daily_Return,MA_20,MA_50,MA_200,Volatility_20d,RSI,52W_High,52W_Low,PE_Ratio,Dividend_Yield,Market_Cap_Cr,Year,Month,Quarter
2023-03-21,RELIANCE,Energy,2615.89,2621.06,2663.18,2605.43,1475290358,385919.73,0.0018,2546.86,2495.05,,0.01492,58.61,,,28.4,0.4,1761722,2023,3,2023Q1
2023-03-22,RELIANCE,Energy,2587.83,2610.03,2630.56,2584.0,2897010783,749697.14,-0.0107,2557.32,2496.64,,0.01511,65.75,,,28.4,0.4,1742824,2023,3,2023Q1
2023-03-23,RELIANCE,Energy,2582.04,2584.46,2592.61,2555.34,7202000718,1859585.39,-0.0022,2562.53,2497.78,,0.01231,60.41,,,28.4,0.4,1738925,2023,3,2023Q1
2023-03-24,RELIANCE,Energy,2534.35,2584.95,2593.77,2521.13,3646479905,924145.63,-0.0185,2565.92,2498.74,,0.01307,49.38,,,28.4,0.4,1706807,2023,3,2023Q1
2023-03-27,RELIANCE,Energy,2535.57,2541.01,2566.67,2513.26,2323322301,589094.63,0.0005,2568.77,2499.31,,0.01305,37.2,,,28.4,0.4,1707629,2023,3,2023Q1
2023-03-28,RELIANCE,Energy,2489.27,2538.54,2576.2,2459.15,1180461270,293848.68,-0.0183,2567.17,2498.88,,0.01317,34.04,,,28.4,0.4,1676447,2023,3,2023Q1
2023-03-29,RELIANCE,Energy,2452.85,2485.06,2507.92,2432.03,2714117896,665732.41,-0.0146,2562.24,2498.44,,0.01319,33.8,,,28.4,0.4,1651919,2023,3,2023Q1
2023-03-30,RELIANCE,Energy,2565.04,2451.1,2569.23,2442.93,2623786008,673011.61,0.0457,2566.37,2501.18,,0.01568,47.96,,,28.4,0.4,1727476,2023,3,2023Q1
2023-03-31,RELIANCE,Energy,2499.78,2560.07,2566.68,2453.44,3962015821,990416.79,-0.0254,2565.42,2502.57,,0.01649,36.73,,,28.4,0.4,1683525,2023,3,2023Q1
2023-04-03,RELIANCE,Energy,2535.19,2497.29,2547.08,2480.43,2879531293,730015.89,0.0142,2565.26,2504.17,,0.01671,44.0,,,28.4,0.4,1707373,2023,4,2023Q2
2023-04-04,RELIANCE,Energy,2546.19,2533.24,2547.25,2533.06,4483459909,1141574.08,0.0043,2562.37,2505.24,,0.01563,46.24,,,28.4,0.4,1714781,2023,4,2023Q2
2023-04-05,RELIANCE,Energy,2558.23,2549.37,2578.7,2515.61,4798203526,1227490.82,0.0047,2561.15,2506.36,,0.01558,45.4,,,28.4,0.4,1722890,2023,4,2023Q2
2023-04-06,RELIANCE,Energy,2522.08,2552.93,2560.99,2495.34,3156833505,796178.66,-0.0141,2559.84,2507.29,,0.01562,39.96,,,28.4,0.4,1698544,2023,4,2023Q2
2023-04-07,RELIANCE,Energy,2549.14,2529.3,2563.34,2509.77,3179061750,810387.35,0.0107,2558.28,2508.71,,0.01554,43.4,,,28.4,0.4,1716768,2023,4,2023Q2
2023-04-10,RELIANCE,Energy,2487.11,2548.95,2549.67,2453.68,3325476638,827082.62,-0.0243,2552.19,2508.63,,0.01615,37.77,,,28.4,0.4,1674992,2023,4,2023Q2
2023-04-11,RELIANCE,Energy,2471.52,2480.74,2480.99,2467.91,1366295317,337682.62,-0.0063,2546.47,2508.73,,0.01611,38.69,,,28.4,0.4,1664493,2023,4,2023Q2
2023-04-12,RELIANCE,Energy,2473.53,2474.4,2507.8,2470.75,4686462338,1159210.52,0.0008,2541.23,2509.16,,0.01612,39.37,,,28.4,0.4,1665847,2023,4,2023Q2
2023-04-13,RELIANCE,Energy,2532.62,2472.64,2539.12,2448.09,7637930651,1934397.59,0.0239,2538.01,2510.73,,0.01703,49.83,,,28.4,0.4,1705642,2023,4,2023Q2
2023-04-14,RELIANCE,Energy,2557.15,2529.12,2558.97,2511.5,3367386843,861091.33,0.0097,2535.32,2512.61,,0.01714,51.98,,,28.4,0.4,1722162,2023,4,2023Q2
2023-04-17,RELIANCE,Energy,2543.31,2568.02,2582.9,2500.25,2210337806,562157.42,-0.0054,2531.93,2515.03,,0.01717,55.27,,,28.4,0.4,1712841,2023,4,2023Q2
2023-04-18,RELIANCE,Energy,2534.91,2540.92,2558.89,2527.33,3257624029,825778.37,-0.0033,2527.89,2517.64,,0.01716,58.47,,,28.4,0.4,1707184,2023,4,2023Q2
2023-04-19,RELIANCE,Energy,2556.55,2531.46,2558.61,2525.37,2630086927,672394.87,0.0085,2526.32,2520.55,,0.01715,48.92,,,28.4,0.4,1721758,2023,4,2023Q2
2023-04-20,RELIANCE,Energy,2515.36,2563.92,2576.93,2458.49,3314114691,833619.15,-0.0161,2522.99,2522.28,,0.0175,52.11,,,28.4,0.4,1694018,2023,4,2023Q2
2023-04-21,RELIANCE,Energy,2555.78,2519.16,2567.82,2512.33,2796830624,714808.38,0.0161,2524.06,2524.7,,0.01741,52.75,,,28.4,0.4,1721240,2023,4,2023Q2
2023-04-24,RELIANCE,Energy,2553.84,2561.56,2572.41,2533.18,1114117619,284527.81,-0.0008,2524.97,2526.85,,0.01741,51.05,,,28.4,0.4,1719933,2023,4,2023Q2
2023-04-25,RELIANCE,Energy,2524.45,2549.53,2556.95,2510.13,3428778138,865577.9,-0.0115,2526.73,2528.22,,0.01709,45.59,,,28.4,0.4,1700140,2023,4,2023Q2
2023-04-26,RELIANCE,Energy,2477.49,2526.12,2539.87,2471.71,9940963180,2462863.69,-0.0186,2527.96,2529.17,,0.0173,44.34,,,28.4,0.4,1668514,2023,4,2023Q2
2023-04-27,RELIANCE,Energy,2394.55,2467.19,2485.05,2385.45,1676038417,401335.78,-0.0335,2519.44,2527.5,,0.0154,32.82,,,28.4,0.4,1612656,2023,4,2023Q2
2023-04-28,RELIANCE,Energy,2454.76,2380.75,2466.62,2378.27,5658020864,1388908.33,0.0251,2517.19,2527.28,,0.01573,46.39,,,28.4,0.4,1653206,2023,4,2023Q2
2023-05-01,RELIANCE,Energy,2392.74,2450.41,2456.73,2391.92,3994051205,955672.61,-0.0253,2510.07,2526.29,,0.01622,42.04,,,28.4,0.4,1611437,2023,5,2023Q2
2023-05-02,RELIANCE,Energy,2410.03,2393.08,2454.94,2332.82,2064773212,497616.54,0.0072,2503.26,2526.61,,0.0163,43.77,,,28.4,0.4,1623081,2023,5,2023Q2
2023-05-03,RELIANCE,Energy,2425.91,2427.38,2441.91,2412.08,1670011296,405129.71,0.0066,2496.64,2527.56,,0.01635,38.57,,,28.4,0.4,1633776,2023,5,2023Q2
2023-05-04,RELIANCE,Energy,2411.28,2435.01,2441.34,2392.93,3727838275,898886.19,-0.006,2491.1,2526.22,,0.01615,34.03,,,28.4,0.4,1623923,2023,5,2023Q2
2023-05-05,RELIANCE,Energy,2408.83,2403.37,2415.63,2400.02,3915493102,943175.72,-0.001,2484.09,2525.07,,0.01587,34.9,,,28.4,0.4,1622273,2023,5,2023Q2
2023-05-08,RELIANCE,Energy,2396.82,2415.16,2433.27,2381.42,1537781647,368578.58,-0.005,2479.57,2523.43,,0.01505,34.62,,,28.4,0.4,1614185,2023,5,2023Q2
2023-05-09,RELIANCE,Energy,2405.57,2387.14,2419.0,2366.46,5194853901,1249658.47,0.0037,2476.27,2521.12,,0.01506,32.69,,,28.4,0.4,1620078,2023,5,2023Q2
2023-05-10,RELIANCE,Energy,2393.96,2416.63,2443.91,2363.23,2553012228,611180.92,-0.0048,2472.3,2517.97,,0.01507,35.07,,,28.4,0.4,1612259,2023,5,2023Q2
2023-05-11,RELIANCE,Energy,2385.71,2390.33,2417.93,2358.66,4182285461,997772.02,-0.0034,2464.95,2516.04,,0.01383,27.28,,,28.4,0.4,1606703,2023,5,2023Q2
2023-05-12,RELIANCE,Energy,2384.3,2381.6,2404.12,2372.65,4646411522,1107843.9,-0.0006,2456.31,2513.35,,0.01353,27.32,,,28.4,0.4,1605753,2023,5,2023Q2
2023-05-15,RELIANCE,Energy,2406.38,2391.6,2419.19,2379.4,5116164086,1231143.49,0.0093,2449.46,2510.71,,0.01381,33.89,,,28.4,0.4,1620623,2023,5,2023Q2
2023-05-16,RELIANCE,Energy,2427.8,2402.34,2438.91,2387.38,1993201568,483909.48,0.0089,2444.11,2507.18,,0.01405,42.71,,,28.4,0.4,1635049,2023,5,2023Q2
2023-05-17,RELIANCE,Energy,2424.95,2440.53,2455.22,2421.32,8937166019,2167218.07,-0.0012,2437.53,2504.03,,0.01383,55.83,,,28.4,0.4,1633130,2023,5,2023Q2
2023-05-18,RELIANCE,Energy,2417.8,2420.8,2425.32,2402.5,2062869196,498760.51,-0.0029,2432.65,2501.42,,0.01346,41.11,,,28.4,0.4,1628314,2023,5,2023Q2
2023-05-19,RELIANCE,Energy,2438.1,2424.24,2448.49,2419.61,5112757681,1246541.45,0.0084,2426.76,2498.57,,0.01302,63.66,,,28.4,0.4,1641986,2023,5,2023Q2
2023-05-22,RELIANCE,Energy,2410.56,2438.95,2470.04,2373.09,2546895313,613944.4,-0.0113,2419.6,2494.61,,0.01317,50.15,,,28.4,0.4,1623438,2023,5,2023Q2
2023-05-23,RELIANCE,Energy,2373.26,2415.47,2417.21,2363.22,3355107926,796254.34,-0.0155,2412.04,2490.35,,0.01334,36.69,,,28.4,0.4,1598318,2023,5,2023Q2
2023-05-24,RELIANCE,Energy,2330.83,2366.09,2382.18,2309.19,3071338446,715876.78,-0.0179,2404.71,2485.4,,0.01329,32.17,,,28.4,0.4,1569743,2023,5,2023Q2
2023-05-25,RELIANCE,Energy,2339.87,2318.01,2385.02,2307.59,4128773019,966079.21,0.0039,2401.97,2480.26,,0.01124,35.15,,,28.4,0.4,1575831,2023,5,2023Q2
2023-05-26,RELIANCE,Energy,2376.95,2333.28,2379.48,2295.0,5520768626,1312259.1,0.0158,2398.08,2475.58,,0.01025,46.14,,,28.4,0.4,1600803,2023,5,2023Q2
2023-05-29,RELIANCE,Energy,2380.6,2374.07,2405.15,2368.6,2406984981,573006.84,0.0015,2397.48,2470.97,,0.0086,45.05,,,28.4,0.4,1603261,2023,5,2023Q2
2023-05-30,RELIANCE,Energy,2390.66,2379.17,2397.01,2370.78,2108528035,504077.36,0.0042,2396.51,2466.47,,0.00849,49.34,,,28.4,0.4,1610036,2023,5,2023Q2
2023-05-31,RELIANCE,Energy,2374.83,2387.19,2401.67,2359.38,1165508460,276788.45,-0.0066,2393.95,2462.21,,0.00844,47.89,,,28.4,0.4,1599375,2023,5,2023Q2
2023-06-01,RELIANCE,Energy,2384.74,2359.61,2406.92,2334.16,3577351341,853105.28,0.0042,2392.63,2458.26,,0.00843,50.08,,,28.4,0.4,1606049,2023,6,2023Q2
2023-06-02,RELIANCE,Energy,2390.6,2380.17,2396.52,2369.09,3004037890,718145.3,0.0025,2391.71,2455.39,,0.00845,46.85,,,28.4,0.4,1609996,2023,6,2023Q2
2023-06-05,RELIANCE,Energy,2407.99,2390.88,2410.28,2389.87,3451684217,831162.11,0.0073,2392.27,2452.84,,0.00854,45.98,,,28.4,0.4,1621708,2023,6,2023Q2
2023-06-06,RELIANCE,Energy,2330.8,2406.23,2417.1,2313.11,3107204439,724227.21,-0.0321,2388.53,2449.67,,0.01114,35.32,,,28.4,0.4,1569722,2023,6,2023Q2
2023-06-07,RELIANCE,Energy,2345.99,2328.18,2363.55,2310.64,4777631015,1120827.46,0.0065,2386.14,2447.53,,0.01125,39.08,,,28.4,0.4,1579952,2023,6,2023Q2
2023-06-08,RELIANCE,Energy,2367.9,2342.75,2374.48,2314.47,2537734944,600910.26,0.0093,2385.25,2443.59,,0.01146,39.38,,,28.4,0.4,1594708,2023,6,2023Q2
2023-06-09,RELIANCE,Energy,2389.23,2368.3,2394.69,2359.49,3892548262,930019.31,0.009,2385.49,2441.38,,0.01165,46.71,,,28.4,0.4,1609073,2023,6,2023Q2
2023-06-12,RELIANCE,Energy,2386.54,2381.72,2396.73,2357.78,3217274292,767815.38,-0.0011,2384.5,2438.4,,0.01145,52.29,,,28.4,0.4,1607262,2023,6,2023Q2
2023-06-13,RELIANCE,Energy,2446.66,2384.78,2447.42,2382.1,2021771562,494658.76,0.0252,2385.44,2436.41,,0.01266,68.85,,,28.4,0.4,1647751,2023,6,2023Q2
2023-06-14,RELIANCE,Energy,2480.03,2443.67,2511.07,2434.56,2319323089,575199.08,0.0136,2388.2,2434.85,,0.01299,71.14,,,28.4,0.4,1670224,2023,6,2023Q2
2023-06-15,RELIANCE,Energy,2531.83,2470.74,2536.44,2450.66,5178763513,1311174.88,0.0209,2393.9,2435.04,,0.01367,72.36,,,28.4,0.4,1705110,2023,6,2023Q2
2023-06-16,RELIANCE,Energy,2549.21,2530.45,2567.08,2519.25,4935433859,1258145.73,0.0069,2399.45,2435.04,,0.01364,73.42,,,28.4,0.4,1716815,2023,6,2023Q2
2023-06-19,RELIANCE,Energy,2550.67,2534.02,2585.89,2518.27,4730002030,1206467.43,0.0006,2406.46,2436.32,,0.01326,72.77,,,28.4,0.4,1717798,2023,6,2023Q2
2023-06-20,RELIANCE,Energy,2573.1,2545.47,2609.22,2541.6,3004410569,773064.88,0.0088,2416.45,2438.35,,0.01258,77.69,,,28.4,0.4,1732904,2023,6,2023Q2
2023-06-21,RELIANCE,Energy,2552.29,2575.7,2599.29,2531.38,1064852740,271781.3,-0.0081,2427.52,2439.92,,0.01185,72.71,,,28.4,0.4,1718889,2023,6,2023Q2
2023-06-22,RELIANCE,Energy,2583.19,2555.44,2600.86,2552.51,1422682110,367505.82,0.0121,2439.69,2440.93,,0.01197,74.44,,,28.4,0.4,1739699,2023,6,2023Q2
2023-06-23,RELIANCE,Energy,2568.41,2583.29,2630.98,2555.34,2866314818,736187.16,-0.0057,2449.26,2441.16,,0.01191,70.5,,,28.4,0.4,1729746,2023,6,2023Q2
2023-06-26,RELIANCE,Energy,2548.94,2570.14,2585.26,2498.82,1530513798,390118.78,-0.0076,2457.68,2441.27,,0.01218,82.69,,,28.4,0.4,1716633,2023,6,2023Q2
2023-06-27,RELIANCE,Energy,2504.25,2553.68,2565.39,2483.81,5794258363,1451027.15,-0.0175,2463.36,2440.66,,0.01305,71.79,,,28.4,0.4,1686536,2023,6,2023Q2
2023-06-28,RELIANCE,Energy,2540.82,2505.04,2546.32,2471.4,2181333336,554237.54,0.0146,2471.66,2440.34,,0.01314,72.89,,,28.4,0.4,1711164,2023,6,2023Q2
2023-06-29,RELIANCE,Energy,2614.2,2549.79,2625.48,2542.95,2849516491,744920.6,0.0289,2483.13,2442.32,,0.01432,76.17,,,28.4,0.4,1760584,2023,6,2023Q2
2023-06-30,RELIANCE,Energy,2665.72,2597.56,2699.89,2563.09,7784145259,2075035.17,0.0197,2496.89,2444.52,,0.01469,79.16,,,28.4,0.4,1795281,2023,6,2023Q2
2023-07-03,RELIANCE,Energy,2700.71,2672.32,2705.26,2645.06,5472931989,1478080.22,0.0131,2511.52,2447.46,,0.01479,78.01,,,28.4,0.4,1818846,2023,7,2023Q3
2023-07-04,RELIANCE,Energy,2737.24,2683.09,2765.46,2671.68,3887057095,1063980.82,0.0135,2531.85,2451.71,,0.01185,78.16,,,28.4,0.4,1843447,2023,7,2023Q3
2023-07-05,RELIANCE,Energy,2772.94,2732.09,2773.56,2727.33,3651177840,1012449.71,0.013,2553.19,2457.62,,0.01189,77.36,,,28.4,0.4,1867490,2023,7,2023Q3
2023-07-06,RELIANCE,Energy,2769.62,2779.02,2801.85,2762.56,2239820527,620345.17,-0.0012,2573.28,2465.12,,0.01208,75.84,,,28.4,0.4,1865254,2023,7,2023Q3
2023-07-07,RELIANCE,Energy,2756.55,2774.77,2778.06,2728.64,4783078263,1318479.44,-0.0047,2591.65,2471.16,,0.0124,73.49,,,28.4,0.4,1856452,2023,7,2023Q3
2023-07-10,RELIANCE,Energy,2721.12,2748.53,2759.82,2718.54,3635856195,989360.1,-0.0129,2608.38,2477.73,,0.01308,66.4,,,28.4,0.4,1832591,2023,7,2023Q3
2023-07-11,RELIANCE,Energy,2793.8,2720.73,2798.31,2705.23,3054934111,853487.49,0.0267,2625.73,2485.4,,0.0132,74.01,,,28.4,0.4,1881539,2023,7,2023Q3
2023-07-12,RELIANCE,Energy,2787.6,2788.81,2813.32,2763.25,4504181511,1255585.64,-0.0022,2641.11,2492.64,,0.01324,71.37,,,28.4,0.4,1877363,2023,7,2023Q3
2023-07-13,RELIANCE,Energy,2794.66,2794.69,2839.85,2788.75,4544704736,1270090.45,0.0025,2654.25,2500.3,,0.01278,74.04,,,28.4,0.4,1882118,2023,7,2023Q3
2023-07-14,RELIANCE,Energy,2753.02,2794.01,2827.82,2746.11,2011410628,553745.37,-0.0149,2664.44,2507.19,,0.01352,70.71,,,28.4,0.4,1854075,2023,7,2023Q3
2023-07-17,RELIANCE,Energy,2725.16,2747.67,2797.67,2703.33,5169865120,1408870.96,-0.0101,2673.17,2513.75,,0.01386,73.21,,,28.4,0.4,1835312,2023,7,2023Q3
2023-07-18,RELIANCE,Energy,2689.73,2728.28,2730.31,2679.69,3132119418,842455.56,-0.013,2679.0,2519.44,,0.01427,65.68,,,28.4,0.4,1811451,2023,7,2023Q3
2023-07-19,RELIANCE,Energy,2677.85,2694.4,2713.74,2648.67,3407934535,912593.75,-0.0044,2685.28,2525.11,,0.01415,57.7,,,28.4,0.4,1803450,2023,7,2023Q3
2023-07-20,RELIANCE,Energy,2703.13,2676.28,2707.78,2663.54,1693287076,457717.51,0.0094,2691.27,2531.46,,0.01407,54.83,,,28.4,0.4,1820475,2023,7,2023Q3
2023-07-21,RELIANCE,Energy,2722.16,2708.43,2741.27,2699.27,1719189248,467990.82,0.007,2698.96,2538.22,,0.01397,52.89,,,28.4,0.4,1833291,2023,7,2023Q3
2023-07-24,RELIANCE,Energy,2746.49,2734.91,2775.69,2730.2,1579451184,433794.69,0.0089,2708.84,2545.02,,0.0138,51.29,,,28.4,0.4,1849677,2023,7,2023Q3
2023-07-25,RELIANCE,Energy,2747.41,2729.35,2760.95,2727.01,10815911595,2971574.37,0.0003,2721.0,2551.41,,0.01289,46.06,,,28.4,0.4,1850297,2023,7,2023Q3
2023-07-26,RELIANCE,Energy,2777.61,2757.35,2779.73,2738.82,10161919052,2822584.8,0.011,2732.84,2558.47,,0.01277,51.14,,,28.4,0.4,1870635,2023,7,2023Q3
2023-07-27,RELIANCE,Energy,2773.48,2789.54,2805.78,2741.49,1395992303,387175.67,-0.0015,2740.8,2565.58,,0.01146,52.47,,,28.4,0.4,1867854,2023,7,2023Q3
2023-07-28,RELIANCE,Energy,2792.62,2777.22,2795.69,2749.63,1533161373,428153.71,0.0069,2747.14,2572.67,,0.01082,60.97,,,28.4,0.4,1880744,2023,7,2023Q3
2023-07-31,RELIANCE,Energy,2779.01,2790.0,2839.13,2762.35,2530306371,703174.67,-0.0049,2751.06,2580.04,,0.01063,47.23,,,28.4,0.4,1871578,2023,7,2023Q3
2023-08-01,RELIANCE,Energy,2823.43,2766.02,2862.07,2736.27,5686268875,1605478.21,0.016,2755.37,2589.04,,0.01079,55.88,,,28.4,0.4,1901494,2023,8,2023Q3
2023-08-02,RELIANCE,Energy,2790.18,2823.79,2824.29,2745.28,4468655631,1246835.36,-0.0118,2756.23,2598.23,,0.01084,49.32,,,28.4,0.4,1879101,2023,8,2023Q3
2023-08-03,RELIANCE,Energy,2835.65,2786.81,2842.86,2772.7,9662136488,2739843.73,0.0163,2759.53,2608.15,,0.01139,62.33,,,28.4,0.4,1909723,2023,8,2023Q3
2023-08-04,RELIANCE,Energy,2851.5,2823.82,2853.54,2811.93,2807272758,800493.83,0.0056,2764.28,2617.64,,0.01135,69.56,,,28.4,0.4,1920398,2023,8,2023Q3
2023-08-07,RELIANCE,Energy,2913.7,2845.88,2921.63,2821.69,2306710454,672106.22,0.0218,2773.91,2628.3,,0.01164,82.02,,,28.4,0.4,1962288,2023,8,2023Q3
2023-08-08,RELIANCE,Energy,2888.75,2913.35,2939.49,2864.84,3361705449,971112.66,-0.0086,2778.66,2638.26,,0.01056,79.07,,,28.4,0.4,1945485,2023,8,2023Q3
2023-08-09,RELIANCE,Energy,2881.13,2891.08,2923.06,2870.85,2996917432,863450.87,-0.0026,2783.33,2648.39,,0.01057,75.79,,,28.4,0.4,1940353,2023,8,2023Q3
2023-08-10,RELIANCE,Energy,2872.43,2872.27,2891.87,2831.59,3224739044,926283.72,-0.003,2787.22,2658.14,,0.01061,72.44,,,28.4,0.4,1934494,2023,8,2023Q3
2023-08-11,RELIANCE,Energy,2839.85,2851.92,2869.13,2828.39,3448475443,979315.3,-0.0113,2791.56,2667.13,,0.01035,63.61,,,28.4,0.4,1912552,2023,8,2023Q3
2023-08-14,RELIANCE,Energy,2920.18,2837.67,2939.27,2828.79,9435738354,2755405.44,0.0283,2801.31,2677.37,,0.01156,70.45,,,28.4,0.4,1966652,2023,8,2023Q3
2023-08-15,RELIANCE,Energy,2893.1,2912.14,2936.42,2867.65,3471529887,1004348.31,-0.0093,2811.48,2688.62,,0.01131,63.77,,,28.4,0.4,1948414,2023,8,2023Q3
2023-08-16,RELIANCE,Energy,2857.86,2889.31,2913.27,2853.46,1921055239,549010.69,-0.0122,2820.48,2698.85,,0.01173,59.37,,,28.4,0.4,1924681,2023,8,2023Q3
2023-08-17,RELIANCE,Energy,2917.58,2840.31,2945.24,2793.29,2827028117,824808.07,0.0209,2831.21,2709.85,,0.01231,62.72,,,28.4,0.4,1964901,2023,8,2023Q3
2023-08-18,RELIANCE,Energy,2950.36,2914.77,2962.53,2898.73,4698916255,1386349.46,0.0112,2842.62,2721.07,,0.0124,66.79,,,28.4,0.4,1986977,2023,8,2023Q3
2023-08-21,RELIANCE,Energy,2944.22,2953.66,2960.94,2874.61,4413548419,1299445.75,-0.0021,2852.5,2732.22,,0.01242,62.8,,,28.4,0.4,1982842,2023,8,2023Q3
2023-08-22,RELIANCE,Energy,2871.19,2940.3,2947.34,2867.67,4294884062,1233142.82,-0.0248,2858.69,2740.71,,0.01394,57.92,,,28.4,0.4,1933659,2023,8,2023Q3
2023-08-23,RELIANCE,Energy,2941.84,2872.08,2955.54,2858.8,1397930561,411248.8,0.0246,2866.9,2749.95,,0.0147,59.89,,,28.4,0.4,1981239,2023,8,2023Q3
2023-08-24,RELIANCE,Energy,3023.94,2939.24,3030.04,2928.04,1498945428,453272.1,0.0279,2879.43,2759.79,,0.01567,64.3,,,28.4,0.4,2036531,2023,8,2023Q3
2023-08-25,RELIANCE,Energy,3051.32,3006.06,3054.72,3000.14,3061218207,934075.63,0.0091,2892.36,2769.83,,0.01569,62.11,,,28.4,0.4,2054971,2023,8,2023Q3
2023-08-28,RELIANCE,Energy,3075.13,3052.06,3077.12,3028.23,4085837567,1256448.17,0.0078,2907.17,2780.32,,0.01555,66.43,,,28.4,0.4,2071006,2023,8,2023Q3
2023-08-29,RELIANCE,Energy,3085.57,3067.89,3099.63,3045.66,2157524495,665719.29,0.0034,2920.27,2790.57,,0.01534,67.93,,,28.4,0.4,2078037,2023,8,2023Q3
2023-08-30,RELIANCE,Energy,3068.96,3073.31,3100.28,3049.18,6900570035,2117757.34,-0.0054,2934.21,2800.91,,0.01504,67.0,,,28.4,0.4,2066851,2023,8,2023Q3
2023-08-31,RELIANCE,Energy,3122.6,3075.2,3124.75,3034.21,4283988903,1337718.37,0.0175,2948.56,2811.69,,0.01509,73.6,,,28.4,0.4,2102976,2023,8,2023Q3
2023-09-01,RELIANCE,Energy,3107.77,3125.12,3139.47,3074.3,2522896859,784058.32,-0.0047,2961.37,2822.48,,0.01524,67.58,,,28.4,0.4,2092988,2023,9,2023Q3
2023-09-04,RELIANCE,Energy,3133.63,3102.06,3138.65,3094.5,13125941625,4113184.45,0.0083,2972.37,2834.18,,0.01472,72.6,,,28.4,0.4,2110404,2023,9,2023Q3
2023-09-05,RELIANCE,Energy,3144.87,3132.17,3155.48,3125.93,2590153721,814569.67,0.0036,2985.18,2846.99,,0.01444,78.24,,,28.4,0.4,2117974,2023,9,2023Q3
2023-09-06,RELIANCE,Energy,3146.1,3146.38,3206.67,3117.96,2717708883,855018.39,0.0004,2998.42,2859.09,,0.01437,75.41,,,28.4,0.4,2118802,2023,9,2023Q3
2023-09-07,RELIANCE,Energy,3110.89,3130.07,3160.87,3105.05,2655045366,825955.41,-0.0112,3010.35,2869.03,,0.01471,67.75,,,28.4,0.4,2095089,2023,9,2023Q3
2023-09-08,RELIANCE,Energy,3061.49,3100.25,3113.65,3048.43,3338017654,1021930.77,-0.0159,3021.43,2876.94,,0.015,61.84,,,28.4,0.4,2061820,2023,9,2023Q3
2023-09-11,RELIANCE,Energy,3084.26,3051.45,3134.91,3017.17,1910013551,589097.84,0.0074,3029.63,2884.61,,0.0139,73.93,,,28.4,0.4,2077155,2023,9,2023Q3
2023-09-12,RELIANCE,Energy,3067.56,3088.86,3111.78,3047.63,4725984116,1449723.98,-0.0054,3038.36,2891.22,,0.01374,66.07,,,28.4,0.4,2065908,2023,9,2023Q3
2023-09-13,RELIANCE,Energy,3075.42,3081.97,3108.92,3065.06,5062687254,1556988.96,0.0026,3049.24,2897.27,,0.01327,58.12,,,28.4,0.4,2071201,2023,9,2023Q3
2023-09-14,RELIANCE,Energy,3085.69,3080.87,3107.46,3078.75,4563341687,1408105.78,0.0033,3057.64,2903.59,,0.01264,55.73,,,28.4,0.4,2078118,2023,9,2023Q3
2023-09-15,RELIANCE,Energy,3100.68,3086.78,3111.0,3081.51,2606309172,808133.07,0.0049,3065.16,2910.47,,0.0125,54.39,,,28.4,0.4,2088213,2023,9,2023Q3
2023-09-18,RELIANCE,Energy,3097.25,3091.12,3101.35,3088.86,2612198559,809063.2,-0.0011,3072.81,2918.0,,0.01248,52.06,,,28.4,0.4,2085903,2023,9,2023Q3
2023-09-19,RELIANCE,Energy,3126.94,3104.13,3152.32,3086.54,4441706447,1388894.96,0.0096,3085.6,2924.66,,0.01076,59.76,,,28.4,0.4,2105898,2023,9,2023Q3
2023-09-20,RELIANCE,Energy,3125.14,3123.54,3133.66,3076.38,3641169641,1137916.49,-0.0006,3094.76,2931.41,,0.00968,50.52,,,28.4,0.4,2104686,2023,9,2023Q3
2023-09-21,RELIANCE,Energy,3116.48,3115.66,3166.59,3114.47,2189271214,682282.0,-0.0028,3099.39,2937.85,,0.00779,51.82,,,28.4,0.4,2098854,2023,9,2023Q3
2023-09-22,RELIANCE,Energy,3150.3,3123.24,3184.41,3102.61,1188195549,374317.24,0.0109,3104.34,2945.79,,0.00789,53.37,,,28.4,0.4,2121631,2023,9,2023Q3
2023-09-25,RELIANCE,Energy,3153.22,3162.87,3184.52,3134.31,2683469843,846157.08,0.0009,3108.24,2954.35,,0.00776,51.75,,,28.4,0.4,2123597,2023,9,2023Q3
2023-09-26,RELIANCE,Energy,3165.14,3160.21,3215.67,3154.05,4243979927,1343279.06,0.0038,3112.22,2963.86,,0.00776,53.82,,,28.4,0.4,2131625,2023,9,2023Q3
2023-09-27,RELIANCE,Energy,3208.68,3187.72,3225.41,3159.67,4186791260,1343407.34,0.0138,3119.21,2974.48,,0.00807,68.97,,,28.4,0.4,2160948,2023,9,2023Q3
2023-09-28,RELIANCE,Energy,3229.31,3201.38,3243.29,3161.65,1533017062,495058.73,0.0064,3124.54,2985.0,,0.00731,86.64,,,28.4,0.4,2174841,2023,9,2023Q3
2023-09-29,RELIANCE,Energy,3273.1,3224.77,3275.92,3209.76,4968622997,1626279.99,0.0136,3132.81,2996.02,,0.00761,87.76,,,28.4,0.4,2204333,2023,9,2023Q3
2023-10-02,RELIANCE,Energy,3203.94,3264.45,3288.52,3130.92,8248193869,2642671.83,-0.0211,3136.32,3005.17,,0.00914,72.54,,,28.4,0.4,2157756,2023,10,2023Q4
